audit_type,form,collection,node_key,label,kind,value_keys,notes
ALG,KBA-400,Scoping,Scoping.RPTRNS2.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.RPTRNS2.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.RPTRNS2.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.RPTRNS2.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.RPTRNS2.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.RPTRNS2.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ALG,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.RPTRNS2,Related Party Transactions relevant assertions,row,EO;RO;CO;AV;CU;UC,
ALG,KBA-400,SigDisclosures,SigDisclosures.RPTRNS2,Related Party Transactions significant disclosures,row,,
ALG,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.RPTRNS2,Related Party Transactions risk-related specific risks,row,,
ALG,AUD-8xx,program,program.RPTRNS2,Related Party Transactions audit program (AUD-814),program,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2,Related Party Transactions - 502 relevant-assertion risk section,section,,category=risk
ALG,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2.EO,EO - Existence/Occurrence,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2.RO,RO - Rights/Obligations,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2.CO,CO - Completeness,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2.AV,AV - Accuracy/Valuation,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2.CU,CU - Cutoff,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2.UC,UC - Classification/Understandability,assertion,,
ALG,KBA-502,AssertionLevelRisk,AssertionLevelRisk.RPTRNS2,Related Party Transactions - 502 specific-risk (assertion-level) section,section,,
ALG,AUD-100,OverAllTailoringQuestions,AuditAreas.FAIRVALUE2,Fair Value Measurements - audit area selected,area_select,FAIRVALUE2,category=risk
ALG,KBA-400,Scoping,Scoping.FAIRVALUE2,Fair Value Measurements scoping row,row,,
ALG,KBA-400,Scoping,Scoping.FAIRVALUE2.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.FAIRVALUE2.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.FAIRVALUE2.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.FAIRVALUE2.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.FAIRVALUE2.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.FAIRVALUE2.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ALG,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.FAIRVALUE2,Fair Value Measurements relevant assertions,row,EO;RO;CO;AV;CU;UC,
ALG,KBA-400,SigDisclosures,SigDisclosures.FAIRVALUE2,Fair Value Measurements significant disclosures,row,,
ALG,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.FAIRVALUE2,Fair Value Measurements risk-related specific risks,row,,
ALG,AUD-8xx,program,program.FAIRVALUE2,Fair Value Measurements audit program (AUD-815),program,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2,Fair Value Measurements - 502 relevant-assertion risk section,section,,category=risk
ALG,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.EO,EO - Existence/Occurrence,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.RO,RO - Rights/Obligations,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.CO,CO - Completeness,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.AV,AV - Accuracy/Valuation,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.CU,CU - Cutoff,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.UC,UC - Classification/Understandability,assertion,,
ALG,KBA-502,AssertionLevelRisk,AssertionLevelRisk.FAIRVALUE2,Fair Value Measurements - 502 specific-risk (assertion-level) section,section,,
ALG,AUD-100,OverAllTailoringQuestions,AuditAreas.INTERFUND,Interfund Transactions - audit area selected,area_select,INTERFUND,category=balance
ALG,KBA-400,Scoping,Scoping.INTERFUND,Interfund Transactions scoping row,row,,
ALG,KBA-400,Scoping,Scoping.INTERFUND.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.INTERFUND.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.INTERFUND.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.INTERFUND.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.INTERFUND.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.INTERFUND.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ALG,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.INTERFUND,Interfund Transactions relevant assertions,row,EO;RO;CO;AV;CU;UC,
ALG,KBA-400,SigDisclosures,SigDisclosures.INTERFUND,Interfund Transactions significant disclosures,row,,
ALG,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.INTERFUND,Interfund Transactions risk-related specific risks,row,,
ALG,AUD-8xx,program,program.INTERFUND,Interfund Transactions audit program (AUD-816),program,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.INTERFUND,Interfund Transactions - 502 relevant-assertion risk section,section,,category=balance
ALG,KBA-502,RelevantAssertion,RelevantAssertion.INTERFUND.EO,EO - Existence/Occurrence,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.INTERFUND.RO,RO - Rights/Obligations,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.INTERFUND.CO,CO - Completeness,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.INTERFUND.AV,AV - Accuracy/Valuation,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.INTERFUND.CU,CU - Cutoff,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.INTERFUND.UC,UC - Classification/Understandability,assertion,,
ALG,KBA-502,AssertionLevelRisk,AssertionLevelRisk.INTERFUND,Interfund Transactions - 502 specific-risk (assertion-level) section,section,,
ALG,AUD-100,OverAllTailoringQuestions,AuditAreas.BUDGET2,Budgets - audit area selected,area_select,BUDGET2,category=balance
ALG,KBA-400,Scoping,Scoping.BUDGET2,Budgets scoping row,row,,
ALG,KBA-400,Scoping,Scoping.BUDGET2.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.BUDGET2.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.BUDGET2.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.BUDGET2.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.BUDGET2.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.BUDGET2.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ALG,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.BUDGET2,Budgets relevant assertions,row,EO;RO;CO;AV;CU;UC,
ALG,KBA-400,SigDisclosures,SigDisclosures.BUDGET2,Budgets significant disclosures,row,,
ALG,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.BUDGET2,Budgets risk-related specific risks,row,,
ALG,AUD-8xx,program,program.BUDGET2,Budgets audit program (AUD-817),program,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.BUDGET2,Budgets - 502 relevant-assertion risk section,section,,category=balance
ALG,KBA-502,RelevantAssertion,RelevantAssertion.BUDGET2.EO,EO - Existence/Occurrence,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.BUDGET2.RO,RO - Rights/Obligations,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.BUDGET2.CO,CO - Completeness,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.BUDGET2.AV,AV - Accuracy/Valuation,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.BUDGET2.CU,CU - Cutoff,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.BUDGET2.UC,UC - Classification/Understandability,assertion,,
ALG,KBA-502,AssertionLevelRisk,AssertionLevelRisk.BUDGET2,Budgets - 502 specific-risk (assertion-level) section,section,,
ALG,AUD-100,OverAllTailoringQuestions,AuditAreas.DERIVATIVE,Derivative Instruments - audit area selected,area_select,DERIVATIVE,category=balance
ALG,KBA-400,Scoping,Scoping.DERIVATIVE,Derivative Instruments scoping row,row,,
ALG,KBA-400,Scoping,Scoping.DERIVATIVE.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.DERIVATIVE.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.DERIVATIVE.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.DERIVATIVE.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.DERIVATIVE.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.DERIVATIVE.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ALG,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.DERIVATIVE,Derivative Instruments relevant assertions,row,EO;RO;CO;AV;CU;UC,
ALG,KBA-400,SigDisclosures,SigDisclosures.DERIVATIVE,Derivative Instruments significant disclosures,row,,
ALG,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.DERIVATIVE,Derivative Instruments risk-related specific risks,row,,
ALG,AUD-8xx,program,program.DERIVATIVE,Derivative Instruments audit program (AUD-818),program,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.DERIVATIVE,Derivative Instruments - 502 relevant-assertion risk section,section,,category=balance
ALG,KBA-502,RelevantAssertion,RelevantAssertion.DERIVATIVE.EO,EO - Existence/Occurrence,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.DERIVATIVE.RO,RO - Rights/Obligations,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.DERIVATIVE.CO,CO - Completeness,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.DERIVATIVE.AV,AV - Accuracy/Valuation,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.DERIVATIVE.CU,CU - Cutoff,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.DERIVATIVE.UC,UC - Classification/Understandability,assertion,,
ALG,KBA-502,AssertionLevelRisk,AssertionLevelRisk.DERIVATIVE,Derivative Instruments - 502 specific-risk (assertion-level) section,section,,
ALG,AUD-100,OverAllTailoringQuestions,AuditAreas.COMMIT,Commitments & Contingencies - audit area selected,area_select,COMMIT,category=risk
ALG,KBA-400,Scoping,Scoping.COMMIT,Commitments & Contingencies scoping row,row,,
ALG,KBA-400,Scoping,Scoping.COMMIT.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.COMMIT.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.COMMIT.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.COMMIT.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.COMMIT.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.COMMIT.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ALG,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.COMMIT,Commitments & Contingencies relevant assertions,row,EO;RO;CO;AV;CU;UC,
ALG,KBA-400,SigDisclosures,SigDisclosures.COMMIT,Commitments & Contingencies significant disclosures,row,,
ALG,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.COMMIT,Commitments & Contingencies risk-related specific risks,row,,
ALG,AUD-8xx,program,program.COMMIT,Commitments & Contingencies audit program (AUD-821),program,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT,Commitments & Contingencies - 502 relevant-assertion risk section,section,,category=risk
ALG,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.EO,EO - Existence/Occurrence,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.RO,RO - Rights/Obligations,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.CO,CO - Completeness,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.AV,AV - Accuracy/Valuation,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.CU,CU - Cutoff,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.UC,UC - Classification/Understandability,assertion,,
ALG,KBA-502,AssertionLevelRisk,AssertionLevelRisk.COMMIT,Commitments & Contingencies - 502 specific-risk (assertion-level) section,section,,
ALG,AUD-100,OverAllTailoringQuestions,AuditAreas.SELF,Self-Insurance - audit area selected,area_select,SELF,category=balance
ALG,KBA-400,Scoping,Scoping.SELF,Self-Insurance scoping row,row,,
ALG,KBA-400,Scoping,Scoping.SELF.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.SELF.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.SELF.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.SELF.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.SELF.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.SELF.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ALG,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.SELF,Self-Insurance relevant assertions,row,EO;RO;CO;AV;CU;UC,
ALG,KBA-400,SigDisclosures,SigDisclosures.SELF,Self-Insurance significant disclosures,row,,
ALG,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.SELF,Self-Insurance risk-related specific risks,row,,
ALG,AUD-8xx,program,program.SELF,Self-Insurance audit program (AUD-819),program,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.SELF,Self-Insurance - 502 relevant-assertion risk section,section,,category=balance
ALG,KBA-502,RelevantAssertion,RelevantAssertion.SELF.EO,EO - Existence/Occurrence,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.SELF.RO,RO - Rights/Obligations,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.SELF.CO,CO - Completeness,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.SELF.AV,AV - Accuracy/Valuation,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.SELF.CU,CU - Cutoff,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.SELF.UC,UC - Classification/Understandability,assertion,,
ALG,KBA-502,AssertionLevelRisk,AssertionLevelRisk.SELF,Self-Insurance - 502 specific-risk (assertion-level) section,section,,
ALG,AUD-100,OverAllTailoringQuestions,AuditAreas.ESTIMATES,Accounting Estimates - audit area selected,area_select,ESTIMATES,category=risk
ALG,KBA-400,Scoping,Scoping.ESTIMATES,Accounting Estimates scoping row,row,,
ALG,KBA-400,Scoping,Scoping.ESTIMATES.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.ESTIMATES.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.ESTIMATES.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.ESTIMATES.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.ESTIMATES.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.ESTIMATES.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ALG,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.ESTIMATES,Accounting Estimates relevant assertions,row,EO;RO;CO;AV;CU;UC,
ALG,KBA-400,SigDisclosures,SigDisclosures.ESTIMATES,Accounting Estimates significant disclosures,row,,
ALG,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.ESTIMATES,Accounting Estimates risk-related specific risks,row,,
ALG,AUD-8xx,program,program.ESTIMATES,Accounting Estimates audit program (AUD-822),program,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES,Accounting Estimates - 502 relevant-assertion risk section,section,,category=risk
ALG,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.EO,EO - Existence/Occurrence,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.RO,RO - Rights/Obligations,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.CO,CO - Completeness,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.AV,AV - Accuracy/Valuation,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.CU,CU - Cutoff,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.UC,UC - Classification/Understandability,assertion,,
ALG,KBA-502,AssertionLevelRisk,AssertionLevelRisk.ESTIMATES,Accounting Estimates - 502 specific-risk (assertion-level) section,section,,
ALG,AUD-100,OverAllTailoringQuestions,AuditAreas.LANDFILL,Municipal Solid Waste Landfill - audit area selected,area_select,LANDFILL,category=balance
ALG,KBA-400,Scoping,Scoping.LANDFILL,Municipal Solid Waste Landfill scoping row,row,,
ALG,KBA-400,Scoping,Scoping.LANDFILL.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.LANDFILL.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.LANDFILL.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.LANDFILL.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.LANDFILL.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.LANDFILL.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ALG,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.LANDFILL,Municipal Solid Waste Landfill relevant assertions,row,EO;RO;CO;AV;CU;UC,
ALG,KBA-400,SigDisclosures,SigDisclosures.LANDFILL,Municipal Solid Waste Landfill significant disclosures,row,,
ALG,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.LANDFILL,Municipal Solid Waste Landfill risk-related specific risks,row,,
ALG,AUD-8xx,program,program.LANDFILL,Municipal Solid Waste Landfill audit program (AUD-820),program,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.LANDFILL,Municipal Solid Waste Landfill - 502 relevant-assertion risk section,section,,category=balance
ALG,KBA-502,RelevantAssertion,RelevantAssertion.LANDFILL.EO,EO - Existence/Occurrence,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.LANDFILL.RO,RO - Rights/Obligations,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.LANDFILL.CO,CO - Completeness,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.LANDFILL.AV,AV - Accuracy/Valuation,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.LANDFILL.CU,CU - Cutoff,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.LANDFILL.UC,UC - Classification/Understandability,assertion,,
ALG,KBA-502,AssertionLevelRisk,AssertionLevelRisk.LANDFILL,Municipal Solid Waste Landfill - 502 specific-risk (assertion-level) section,section,,
ALG,AUD-100,OverAllTailoringQuestions,AuditAreas.CONCENT,Concentrations - audit area selected,area_select,CONCENT,category=risk
ALG,KBA-400,Scoping,Scoping.CONCENT,Concentrations scoping row,row,,
ALG,KBA-400,Scoping,Scoping.CONCENT.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.CONCENT.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.CONCENT.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.CONCENT.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.CONCENT.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ALG,KBA-400,Scoping,Scoping.CONCENT.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ALG,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.CONCENT,Concentrations relevant assertions,row,EO;RO;CO;AV;CU;UC,
ALG,KBA-400,SigDisclosures,SigDisclosures.CONCENT,Concentrations significant disclosures,row,,
ALG,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.CONCENT,Concentrations risk-related specific risks,row,,
ALG,AUD-8xx,program,program.CONCENT,Concentrations audit program (AUD-823),program,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT,Concentrations - 502 relevant-assertion risk section,section,,category=risk
ALG,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.EO,EO - Existence/Occurrence,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.RO,RO - Rights/Obligations,assertion,,
ALG,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.CO,CO - Completeness,assertion,,
