audit_type,from_form,from_key,to_form,to_key,relation,trigger_value,notes
ALG,KBA-502,RelevantAssertion.RPTRNS2,KBA-502,RelevantAssertion.RPTRNS2.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.RPTRNS2,KBA-502,RelevantAssertion.RPTRNS2.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-400,RiskRelatedSpecificrisks.RPTRNS2,KBA-502,AssertionLevelRisk.RPTRNS2,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
ALG,AUD-100,AuditAreas.FAIRVALUE2,KBA-400,Scoping.FAIRVALUE2,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
ALG,KBA-400,Scoping.FAIRVALUE2,KBA-400,Scoping.FAIRVALUE2.SigClassTans,contains_toggle,,
ALG,KBA-400,Scoping.FAIRVALUE2,KBA-400,Scoping.FAIRVALUE2.MaterialAccount,contains_toggle,,
ALG,KBA-400,Scoping.FAIRVALUE2,KBA-400,Scoping.FAIRVALUE2.SigDisclosure,contains_toggle,,
ALG,KBA-400,Scoping.FAIRVALUE2,KBA-400,Scoping.FAIRVALUE2.SigAcctEst,contains_toggle,,
ALG,KBA-400,Scoping.FAIRVALUE2,KBA-400,Scoping.FAIRVALUE2.SigFraudRisk,contains_toggle,,
ALG,KBA-400,Scoping.FAIRVALUE2,KBA-400,Scoping.FAIRVALUE2.substantivetesting,contains_toggle,,
ALG,KBA-400,Scoping.FAIRVALUE2.SigClassTans,KBA-400,AuditareaRelevantAssertions.FAIRVALUE2,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
ALG,KBA-400,Scoping.FAIRVALUE2.MaterialAccount,KBA-400,AuditareaRelevantAssertions.FAIRVALUE2,co_feeds_row,NOTDASH,OR-trigger; unisolated
ALG,KBA-400,Scoping.FAIRVALUE2.SigDisclosure,KBA-400,SigDisclosures.FAIRVALUE2,spawns_row,NOTDASH,
ALG,KBA-400,Scoping.FAIRVALUE2.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.FAIRVALUE2,spawns_row,NOTDASH,
ALG,KBA-400,Scoping.FAIRVALUE2.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.FAIRVALUE2,co_feeds_row,NOTDASH,OR-trigger; unisolated
ALG,KBA-400,Scoping.FAIRVALUE2.substantivetesting,AUD-8xx,program.FAIRVALUE2,recommends_program,NOTDASH,program-side; AUD-815
ALG,KBA-400,AuditareaRelevantAssertions.FAIRVALUE2,KBA-502,RelevantAssertion.FAIRVALUE2,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=ALG; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
ALG,KBA-502,RelevantAssertion.FAIRVALUE2,KBA-502,RelevantAssertion.FAIRVALUE2.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.FAIRVALUE2,KBA-502,RelevantAssertion.FAIRVALUE2.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.FAIRVALUE2,KBA-502,RelevantAssertion.FAIRVALUE2.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.FAIRVALUE2,KBA-502,RelevantAssertion.FAIRVALUE2.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.FAIRVALUE2,KBA-502,RelevantAssertion.FAIRVALUE2.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.FAIRVALUE2,KBA-502,RelevantAssertion.FAIRVALUE2.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-400,RiskRelatedSpecificrisks.FAIRVALUE2,KBA-502,AssertionLevelRisk.FAIRVALUE2,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
ALG,AUD-100,AuditAreas.INTERFUND,KBA-400,Scoping.INTERFUND,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
ALG,KBA-400,Scoping.INTERFUND,KBA-400,Scoping.INTERFUND.SigClassTans,contains_toggle,,
ALG,KBA-400,Scoping.INTERFUND,KBA-400,Scoping.INTERFUND.MaterialAccount,contains_toggle,,
ALG,KBA-400,Scoping.INTERFUND,KBA-400,Scoping.INTERFUND.SigDisclosure,contains_toggle,,
ALG,KBA-400,Scoping.INTERFUND,KBA-400,Scoping.INTERFUND.SigAcctEst,contains_toggle,,
ALG,KBA-400,Scoping.INTERFUND,KBA-400,Scoping.INTERFUND.SigFraudRisk,contains_toggle,,
ALG,KBA-400,Scoping.INTERFUND,KBA-400,Scoping.INTERFUND.substantivetesting,contains_toggle,,
ALG,KBA-400,Scoping.INTERFUND.SigClassTans,KBA-400,AuditareaRelevantAssertions.INTERFUND,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
ALG,KBA-400,Scoping.INTERFUND.MaterialAccount,KBA-400,AuditareaRelevantAssertions.INTERFUND,co_feeds_row,NOTDASH,OR-trigger; unisolated
ALG,KBA-400,Scoping.INTERFUND.SigDisclosure,KBA-400,SigDisclosures.INTERFUND,spawns_row,NOTDASH,
ALG,KBA-400,Scoping.INTERFUND.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.INTERFUND,spawns_row,NOTDASH,
ALG,KBA-400,Scoping.INTERFUND.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.INTERFUND,co_feeds_row,NOTDASH,OR-trigger; unisolated
ALG,KBA-400,Scoping.INTERFUND.substantivetesting,AUD-8xx,program.INTERFUND,recommends_program,NOTDASH,program-side; AUD-816
ALG,KBA-400,AuditareaRelevantAssertions.INTERFUND,KBA-502,RelevantAssertion.INTERFUND,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=ALG; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
ALG,KBA-502,RelevantAssertion.INTERFUND,KBA-502,RelevantAssertion.INTERFUND.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.INTERFUND,KBA-502,RelevantAssertion.INTERFUND.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.INTERFUND,KBA-502,RelevantAssertion.INTERFUND.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.INTERFUND,KBA-502,RelevantAssertion.INTERFUND.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.INTERFUND,KBA-502,RelevantAssertion.INTERFUND.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.INTERFUND,KBA-502,RelevantAssertion.INTERFUND.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-400,RiskRelatedSpecificrisks.INTERFUND,KBA-502,AssertionLevelRisk.INTERFUND,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
ALG,AUD-100,AuditAreas.BUDGET2,KBA-400,Scoping.BUDGET2,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
ALG,KBA-400,Scoping.BUDGET2,KBA-400,Scoping.BUDGET2.SigClassTans,contains_toggle,,
ALG,KBA-400,Scoping.BUDGET2,KBA-400,Scoping.BUDGET2.MaterialAccount,contains_toggle,,
ALG,KBA-400,Scoping.BUDGET2,KBA-400,Scoping.BUDGET2.SigDisclosure,contains_toggle,,
ALG,KBA-400,Scoping.BUDGET2,KBA-400,Scoping.BUDGET2.SigAcctEst,contains_toggle,,
ALG,KBA-400,Scoping.BUDGET2,KBA-400,Scoping.BUDGET2.SigFraudRisk,contains_toggle,,
ALG,KBA-400,Scoping.BUDGET2,KBA-400,Scoping.BUDGET2.substantivetesting,contains_toggle,,
ALG,KBA-400,Scoping.BUDGET2.SigClassTans,KBA-400,AuditareaRelevantAssertions.BUDGET2,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
ALG,KBA-400,Scoping.BUDGET2.MaterialAccount,KBA-400,AuditareaRelevantAssertions.BUDGET2,co_feeds_row,NOTDASH,OR-trigger; unisolated
ALG,KBA-400,Scoping.BUDGET2.SigDisclosure,KBA-400,SigDisclosures.BUDGET2,spawns_row,NOTDASH,
ALG,KBA-400,Scoping.BUDGET2.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.BUDGET2,spawns_row,NOTDASH,
ALG,KBA-400,Scoping.BUDGET2.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.BUDGET2,co_feeds_row,NOTDASH,OR-trigger; unisolated
ALG,KBA-400,Scoping.BUDGET2.substantivetesting,AUD-8xx,program.BUDGET2,recommends_program,NOTDASH,program-side; AUD-817
ALG,KBA-400,AuditareaRelevantAssertions.BUDGET2,KBA-502,RelevantAssertion.BUDGET2,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=ALG; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
ALG,KBA-502,RelevantAssertion.BUDGET2,KBA-502,RelevantAssertion.BUDGET2.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.BUDGET2,KBA-502,RelevantAssertion.BUDGET2.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.BUDGET2,KBA-502,RelevantAssertion.BUDGET2.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.BUDGET2,KBA-502,RelevantAssertion.BUDGET2.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.BUDGET2,KBA-502,RelevantAssertion.BUDGET2.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.BUDGET2,KBA-502,RelevantAssertion.BUDGET2.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-400,RiskRelatedSpecificrisks.BUDGET2,KBA-502,AssertionLevelRisk.BUDGET2,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
ALG,AUD-100,AuditAreas.DERIVATIVE,KBA-400,Scoping.DERIVATIVE,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
ALG,KBA-400,Scoping.DERIVATIVE,KBA-400,Scoping.DERIVATIVE.SigClassTans,contains_toggle,,
ALG,KBA-400,Scoping.DERIVATIVE,KBA-400,Scoping.DERIVATIVE.MaterialAccount,contains_toggle,,
ALG,KBA-400,Scoping.DERIVATIVE,KBA-400,Scoping.DERIVATIVE.SigDisclosure,contains_toggle,,
ALG,KBA-400,Scoping.DERIVATIVE,KBA-400,Scoping.DERIVATIVE.SigAcctEst,contains_toggle,,
ALG,KBA-400,Scoping.DERIVATIVE,KBA-400,Scoping.DERIVATIVE.SigFraudRisk,contains_toggle,,
ALG,KBA-400,Scoping.DERIVATIVE,KBA-400,Scoping.DERIVATIVE.substantivetesting,contains_toggle,,
ALG,KBA-400,Scoping.DERIVATIVE.SigClassTans,KBA-400,AuditareaRelevantAssertions.DERIVATIVE,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
ALG,KBA-400,Scoping.DERIVATIVE.MaterialAccount,KBA-400,AuditareaRelevantAssertions.DERIVATIVE,co_feeds_row,NOTDASH,OR-trigger; unisolated
ALG,KBA-400,Scoping.DERIVATIVE.SigDisclosure,KBA-400,SigDisclosures.DERIVATIVE,spawns_row,NOTDASH,
ALG,KBA-400,Scoping.DERIVATIVE.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.DERIVATIVE,spawns_row,NOTDASH,
ALG,KBA-400,Scoping.DERIVATIVE.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.DERIVATIVE,co_feeds_row,NOTDASH,OR-trigger; unisolated
ALG,KBA-400,Scoping.DERIVATIVE.substantivetesting,AUD-8xx,program.DERIVATIVE,recommends_program,NOTDASH,program-side; AUD-818
ALG,KBA-400,AuditareaRelevantAssertions.DERIVATIVE,KBA-502,RelevantAssertion.DERIVATIVE,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=ALG; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
ALG,KBA-502,RelevantAssertion.DERIVATIVE,KBA-502,RelevantAssertion.DERIVATIVE.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.DERIVATIVE,KBA-502,RelevantAssertion.DERIVATIVE.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.DERIVATIVE,KBA-502,RelevantAssertion.DERIVATIVE.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.DERIVATIVE,KBA-502,RelevantAssertion.DERIVATIVE.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.DERIVATIVE,KBA-502,RelevantAssertion.DERIVATIVE.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.DERIVATIVE,KBA-502,RelevantAssertion.DERIVATIVE.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-400,RiskRelatedSpecificrisks.DERIVATIVE,KBA-502,AssertionLevelRisk.DERIVATIVE,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
ALG,AUD-100,AuditAreas.COMMIT,KBA-400,Scoping.COMMIT,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
ALG,KBA-400,Scoping.COMMIT,KBA-400,Scoping.COMMIT.SigClassTans,contains_toggle,,
ALG,KBA-400,Scoping.COMMIT,KBA-400,Scoping.COMMIT.MaterialAccount,contains_toggle,,
ALG,KBA-400,Scoping.COMMIT,KBA-400,Scoping.COMMIT.SigDisclosure,contains_toggle,,
ALG,KBA-400,Scoping.COMMIT,KBA-400,Scoping.COMMIT.SigAcctEst,contains_toggle,,
ALG,KBA-400,Scoping.COMMIT,KBA-400,Scoping.COMMIT.SigFraudRisk,contains_toggle,,
ALG,KBA-400,Scoping.COMMIT,KBA-400,Scoping.COMMIT.substantivetesting,contains_toggle,,
ALG,KBA-400,Scoping.COMMIT.SigClassTans,KBA-400,AuditareaRelevantAssertions.COMMIT,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
ALG,KBA-400,Scoping.COMMIT.MaterialAccount,KBA-400,AuditareaRelevantAssertions.COMMIT,co_feeds_row,NOTDASH,OR-trigger; unisolated
ALG,KBA-400,Scoping.COMMIT.SigDisclosure,KBA-400,SigDisclosures.COMMIT,spawns_row,NOTDASH,
ALG,KBA-400,Scoping.COMMIT.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.COMMIT,spawns_row,NOTDASH,
ALG,KBA-400,Scoping.COMMIT.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.COMMIT,co_feeds_row,NOTDASH,OR-trigger; unisolated
ALG,KBA-400,Scoping.COMMIT.substantivetesting,AUD-8xx,program.COMMIT,recommends_program,NOTDASH,program-side; AUD-821
ALG,KBA-400,AuditareaRelevantAssertions.COMMIT,KBA-502,RelevantAssertion.COMMIT,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=ALG; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
ALG,KBA-502,RelevantAssertion.COMMIT,KBA-502,RelevantAssertion.COMMIT.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.COMMIT,KBA-502,RelevantAssertion.COMMIT.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.COMMIT,KBA-502,RelevantAssertion.COMMIT.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.COMMIT,KBA-502,RelevantAssertion.COMMIT.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.COMMIT,KBA-502,RelevantAssertion.COMMIT.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.COMMIT,KBA-502,RelevantAssertion.COMMIT.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-400,RiskRelatedSpecificrisks.COMMIT,KBA-502,AssertionLevelRisk.COMMIT,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
ALG,AUD-100,AuditAreas.SELF,KBA-400,Scoping.SELF,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
ALG,KBA-400,Scoping.SELF,KBA-400,Scoping.SELF.SigClassTans,contains_toggle,,
ALG,KBA-400,Scoping.SELF,KBA-400,Scoping.SELF.MaterialAccount,contains_toggle,,
ALG,KBA-400,Scoping.SELF,KBA-400,Scoping.SELF.SigDisclosure,contains_toggle,,
ALG,KBA-400,Scoping.SELF,KBA-400,Scoping.SELF.SigAcctEst,contains_toggle,,
ALG,KBA-400,Scoping.SELF,KBA-400,Scoping.SELF.SigFraudRisk,contains_toggle,,
ALG,KBA-400,Scoping.SELF,KBA-400,Scoping.SELF.substantivetesting,contains_toggle,,
ALG,KBA-400,Scoping.SELF.SigClassTans,KBA-400,AuditareaRelevantAssertions.SELF,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
ALG,KBA-400,Scoping.SELF.MaterialAccount,KBA-400,AuditareaRelevantAssertions.SELF,co_feeds_row,NOTDASH,OR-trigger; unisolated
ALG,KBA-400,Scoping.SELF.SigDisclosure,KBA-400,SigDisclosures.SELF,spawns_row,NOTDASH,
ALG,KBA-400,Scoping.SELF.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.SELF,spawns_row,NOTDASH,
ALG,KBA-400,Scoping.SELF.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.SELF,co_feeds_row,NOTDASH,OR-trigger; unisolated
ALG,KBA-400,Scoping.SELF.substantivetesting,AUD-8xx,program.SELF,recommends_program,NOTDASH,program-side; AUD-819
ALG,KBA-400,AuditareaRelevantAssertions.SELF,KBA-502,RelevantAssertion.SELF,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=ALG; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
ALG,KBA-502,RelevantAssertion.SELF,KBA-502,RelevantAssertion.SELF.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.SELF,KBA-502,RelevantAssertion.SELF.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.SELF,KBA-502,RelevantAssertion.SELF.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.SELF,KBA-502,RelevantAssertion.SELF.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.SELF,KBA-502,RelevantAssertion.SELF.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.SELF,KBA-502,RelevantAssertion.SELF.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-400,RiskRelatedSpecificrisks.SELF,KBA-502,AssertionLevelRisk.SELF,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
ALG,AUD-100,AuditAreas.ESTIMATES,KBA-400,Scoping.ESTIMATES,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
ALG,KBA-400,Scoping.ESTIMATES,KBA-400,Scoping.ESTIMATES.SigClassTans,contains_toggle,,
ALG,KBA-400,Scoping.ESTIMATES,KBA-400,Scoping.ESTIMATES.MaterialAccount,contains_toggle,,
ALG,KBA-400,Scoping.ESTIMATES,KBA-400,Scoping.ESTIMATES.SigDisclosure,contains_toggle,,
ALG,KBA-400,Scoping.ESTIMATES,KBA-400,Scoping.ESTIMATES.SigAcctEst,contains_toggle,,
ALG,KBA-400,Scoping.ESTIMATES,KBA-400,Scoping.ESTIMATES.SigFraudRisk,contains_toggle,,
ALG,KBA-400,Scoping.ESTIMATES,KBA-400,Scoping.ESTIMATES.substantivetesting,contains_toggle,,
ALG,KBA-400,Scoping.ESTIMATES.SigClassTans,KBA-400,AuditareaRelevantAssertions.ESTIMATES,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
ALG,KBA-400,Scoping.ESTIMATES.MaterialAccount,KBA-400,AuditareaRelevantAssertions.ESTIMATES,co_feeds_row,NOTDASH,OR-trigger; unisolated
ALG,KBA-400,Scoping.ESTIMATES.SigDisclosure,KBA-400,SigDisclosures.ESTIMATES,spawns_row,NOTDASH,
ALG,KBA-400,Scoping.ESTIMATES.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.ESTIMATES,spawns_row,NOTDASH,
ALG,KBA-400,Scoping.ESTIMATES.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.ESTIMATES,co_feeds_row,NOTDASH,OR-trigger; unisolated
ALG,KBA-400,Scoping.ESTIMATES.substantivetesting,AUD-8xx,program.ESTIMATES,recommends_program,NOTDASH,program-side; AUD-822
ALG,KBA-400,AuditareaRelevantAssertions.ESTIMATES,KBA-502,RelevantAssertion.ESTIMATES,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=ALG; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
ALG,KBA-502,RelevantAssertion.ESTIMATES,KBA-502,RelevantAssertion.ESTIMATES.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.ESTIMATES,KBA-502,RelevantAssertion.ESTIMATES.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.ESTIMATES,KBA-502,RelevantAssertion.ESTIMATES.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.ESTIMATES,KBA-502,RelevantAssertion.ESTIMATES.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.ESTIMATES,KBA-502,RelevantAssertion.ESTIMATES.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-502,RelevantAssertion.ESTIMATES,KBA-502,RelevantAssertion.ESTIMATES.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ALG,KBA-400,RiskRelatedSpecificrisks.ESTIMATES,KBA-502,AssertionLevelRisk.ESTIMATES,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
ALG,AUD-100,AuditAreas.LANDFILL,KBA-400,Scoping.LANDFILL,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
ALG,KBA-400,Scoping.LANDFILL,KBA-400,Scoping.LANDFILL.SigClassTans,contains_toggle,,
ALG,KBA-400,Scoping.LANDFILL,KBA-400,Scoping.LANDFILL.MaterialAccount,contains_toggle,,
ALG,KBA-400,Scoping.LANDFILL,KBA-400,Scoping.LANDFILL.SigDisclosure,contains_toggle,,
ALG,KBA-400,Scoping.LANDFILL,KBA-400,Scoping.LANDFILL.SigAcctEst,contains_toggle,,
ALG,KBA-400,Scoping.LANDFILL,KBA-400,Scoping.LANDFILL.SigFraudRisk,contains_toggle,,
ALG,KBA-400,Scoping.LANDFILL,KBA-400,Scoping.LANDFILL.substantivetesting,contains_toggle,,
ALG,KBA-400,Scoping.LANDFILL.SigClassTans,KBA-400,AuditareaRelevantAssertions.LANDFILL,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
ALG,KBA-400,Scoping.LANDFILL.MaterialAccount,KBA-400,AuditareaRelevantAssertions.LANDFILL,co_feeds_row,NOTDASH,OR-trigger; unisolated
ALG,KBA-400,Scoping.LANDFILL.SigDisclosure,KBA-400,SigDisclosures.LANDFILL,spawns_row,NOTDASH,
ALG,KBA-400,Scoping.LANDFILL.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.LANDFILL,spawns_row,NOTDASH,
ALG,KBA-400,Scoping.LANDFILL.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.LANDFILL,co_feeds_row,NOTDASH,OR-trigger; unisolated
ALG,KBA-400,Scoping.LANDFILL.substantivetesting,AUD-8xx,program.LANDFILL,recommends_program,NOTDASH,program-side; AUD-820
ALG,KBA-400,AuditareaRelevantAssertions.LANDFILL,KBA-502,RelevantAssertion.LANDFILL,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=ALG; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
ALG,KBA-502,RelevantAssertion.LANDFILL,KBA-502,RelevantAssertion.LANDFILL.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
